epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,4074.75,3.60445,0.91303,5.88299,0.70882,0.65313,0.70099,0.4146,6.09376,1.23817,9.3789,6.1798e-05,6.1798e-05,6.1798e-05
80,4128.11,3.50503,0.88372,5.81377,0.72061,0.65154,0.70571,0.42118,6.06172,1.20912,9.35153,5.69366e-05,5.69366e-05,5.69366e-05
81,4181.52,3.57233,0.90595,5.85266,0.6743,0.6888,0.69499,0.41453,6.07774,1.22079,9.3896,5.22683e-05,5.22683e-05,5.22683e-05
82,4231.92,3.54542,0.89418,5.84735,0.70818,0.6607,0.70285,0.4148,6.08061,1.23422,9.4181,4.77976e-05,4.77976e-05,4.77976e-05
83,4282.74,3.43957,0.85886,5.71899,0.69898,0.66566,0.69859,0.41127,6.09111,1.22869,9.41718,4.35288e-05,4.35288e-05,4.35288e-05
84,4335.86,3.46285,0.86046,5.76491,0.69687,0.66405,0.70493,0.41642,6.10739,1.23085,9.47669,3.94663e-05,3.94663e-05,3.94663e-05
85,4386.67,3.43152,0.86994,5.7465,0.73817,0.64486,0.70528,0.41661,6.0799,1.22403,9.41506,3.56141e-05,3.56141e-05,3.56141e-05
86,4437.15,3.44965,0.86457,5.76594,0.68246,0.68476,0.70059,0.41534,6.09377,1.23797,9.49863,3.19759e-05,3.19759e-05,3.19759e-05
87,4488.05,3.41961,0.85916,5.69762,0.68286,0.67613,0.69495,0.41377,6.10713,1.21497,9.48575,2.85553e-05,2.85553e-05,2.85553e-05
88,4543.98,3.35751,0.84706,5.66947,0.69663,0.65232,0.6984,0.41339,6.09321,1.22734,9.5081,2.53557e-05,2.53557e-05,2.53557e-05
89,4594.54,3.31765,0.84441,5.63411,0.67903,0.67794,0.70178,0.41658,6.07515,1.22024,9.47125,2.23803e-05,2.23803e-05,2.23803e-05
90,4645.37,3.38588,0.84186,5.71656,0.67742,0.68077,0.69506,0.41067,6.09693,1.22604,9.49368,1.9632e-05,1.9632e-05,1.9632e-05
91,4698.36,3.28758,0.81134,5.59991,0.71269,0.64455,0.6884,0.402,6.22227,1.23899,9.8507,1.71135e-05,1.71135e-05,1.71135e-05
92,4749.19,3.07768,0.75091,5.46074,0.73155,0.63523,0.68904,0.4033,6.20435,1.24669,9.85096,1.48273e-05,1.48273e-05,1.48273e-05
93,4799.65,3.09371,0.7351,5.44874,0.72177,0.64096,0.69068,0.40523,6.18203,1.24817,9.832,1.27757e-05,1.27757e-05,1.27757e-05
94,4849.97,3.01276,0.72167,5.37875,0.7236,0.63761,0.69196,0.40758,6.18083,1.24915,9.85611,1.09606e-05,1.09606e-05,1.09606e-05
95,4900.27,3.00834,0.71365,5.37475,0.70471,0.64417,0.69112,0.40864,6.17478,1.24116,9.86106,9.38391e-06,9.38391e-06,9.38391e-06
96,4951.08,2.98793,0.70648,5.36723,0.71593,0.63816,0.69134,0.40948,6.1466,1.24309,9.82158,8.04714e-06,8.04714e-06,8.04714e-06
97,5001.46,2.96425,0.70715,5.34941,0.7162,0.63697,0.69207,0.4102,6.13465,1.23453,9.79077,6.95161e-06,6.95161e-06,6.95161e-06
98,5052.23,2.97315,0.71295,5.33263,0.69357,0.65391,0.69298,0.40883,6.13647,1.23294,9.81988,6.09841e-06,6.09841e-06,6.09841e-06
99,5105.75,2.93222,0.70372,5.30903,0.68954,0.66281,0.69709,0.4103,6.13369,1.23193,9.81659,5.48838e-06,5.48838e-06,5.48838e-06
100,5157.94,2.94304,0.70062,5.2956,0.711,0.64573,0.69635,0.40878,6.13857,1.23238,9.81382,5.12213e-06,5.12213e-06,5.12213e-06
