epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,949.593,1.40906,1.30233,1.67341,0.689,0.61691,0.66849,0.37256,1.57976,1.38055,1.91751,0.000140137,0.000140137,0.000140137
67,961.785,1.42399,1.29801,1.68408,0.68548,0.62296,0.66977,0.37996,1.58442,1.36502,1.90157,0.000133266,0.000133266,0.000133266
68,974.276,1.41711,1.31544,1.67874,0.72034,0.6042,0.67587,0.38024,1.58094,1.34968,1.90172,0.000126512,0.000126512,0.000126512
69,988.781,1.40432,1.3015,1.68148,0.70704,0.60124,0.66838,0.37519,1.58501,1.36212,1.9078,0.000119883,0.000119883,0.000119883
70,1001.08,1.39539,1.3052,1.66979,0.69977,0.62392,0.67799,0.38491,1.55985,1.35322,1.88436,0.000113384,0.000113384,0.000113384
71,1013.86,1.39089,1.29257,1.66939,0.71957,0.60252,0.67637,0.38321,1.55996,1.34798,1.88498,0.000107023,0.000107023,0.000107023
72,1026.18,1.40085,1.28226,1.66546,0.72004,0.60746,0.6653,0.37267,1.57719,1.36972,1.89614,0.000100806,0.000100806,0.000100806
73,1039.78,1.38729,1.27902,1.6536,0.6881,0.64226,0.6831,0.38786,1.56183,1.32873,1.88619,9.47376e-05,9.47376e-05,9.47376e-05
74,1052.3,1.38616,1.27218,1.65612,0.71405,0.60901,0.66285,0.37899,1.56081,1.36052,1.89242,8.88253e-05,8.88253e-05,8.88253e-05
75,1064.58,1.38202,1.26451,1.65257,0.71379,0.61111,0.67042,0.38028,1.57216,1.33827,1.90235,8.30746e-05,8.30746e-05,8.30746e-05
76,1079.1,1.37805,1.26694,1.65141,0.73081,0.61132,0.68058,0.38249,1.56157,1.36808,1.8934,7.74911e-05,7.74911e-05,7.74911e-05
77,1091.72,1.37674,1.26895,1.65929,0.70543,0.61771,0.67831,0.38467,1.5663,1.33626,1.89287,7.20803e-05,7.20803e-05,7.20803e-05
78,1104.09,1.38022,1.25642,1.65181,0.73438,0.61055,0.68194,0.38712,1.56441,1.3225,1.89363,6.68475e-05,6.68475e-05,6.68475e-05
79,1116.87,1.37638,1.2568,1.65207,0.69811,0.6443,0.6843,0.38998,1.56044,1.31902,1.89221,6.1798e-05,6.1798e-05,6.1798e-05
80,1129.38,1.37416,1.24985,1.63615,0.7202,0.62301,0.68214,0.39071,1.55103,1.29752,1.87939,5.69366e-05,5.69366e-05,5.69366e-05
81,1141.51,1.39076,1.25711,1.64448,0.74102,0.60468,0.68328,0.38928,1.56624,1.30627,1.89598,5.22683e-05,5.22683e-05,5.22683e-05
82,1156.38,1.37652,1.25841,1.64372,0.76992,0.60971,0.68723,0.3898,1.56821,1.30228,1.89069,4.77976e-05,4.77976e-05,4.77976e-05
83,1168.6,1.35066,1.23683,1.62766,0.74054,0.60906,0.67893,0.38879,1.54861,1.32039,1.87736,4.35288e-05,4.35288e-05,4.35288e-05
84,1181.09,1.35793,1.24095,1.63052,0.71772,0.62573,0.67957,0.38613,1.55568,1.31474,1.89505,3.94663e-05,3.94663e-05,3.94663e-05
85,1193.61,1.35632,1.24257,1.63928,0.7254,0.62141,0.68625,0.38966,1.55463,1.31084,1.88622,3.56141e-05,3.56141e-05,3.56141e-05
86,1207.11,1.35606,1.23743,1.63506,0.73099,0.62179,0.68405,0.38586,1.55273,1.31748,1.8896,3.19759e-05,3.19759e-05,3.19759e-05
87,1220.79,1.35681,1.24238,1.6295,0.73322,0.61914,0.68337,0.38772,1.55393,1.31969,1.88553,2.85553e-05,2.85553e-05,2.85553e-05
88,1233.38,1.35241,1.2305,1.63189,0.72527,0.619,0.68133,0.3892,1.55571,1.31942,1.88492,2.53557e-05,2.53557e-05,2.53557e-05
89,1247.93,1.35933,1.23201,1.63355,0.72977,0.62623,0.68739,0.39422,1.5561,1.30216,1.8859,2.23803e-05,2.23803e-05,2.23803e-05
90,1260.58,1.34388,1.22081,1.6241,0.74329,0.61791,0.68731,0.39325,1.55648,1.29411,1.88495,1.9632e-05,1.9632e-05,1.9632e-05
91,1276.99,1.33924,1.17939,1.65271,0.72802,0.61362,0.67373,0.37861,1.59386,1.3571,1.91216,1.71135e-05,1.71135e-05,1.71135e-05
92,1289.99,1.31367,1.13386,1.63726,0.73769,0.61989,0.6796,0.38483,1.56394,1.32871,1.90627,1.48273e-05,1.48273e-05,1.48273e-05
93,1302.79,1.31848,1.10893,1.63322,0.74056,0.61306,0.67975,0.38754,1.55354,1.31636,1.89413,1.27757e-05,1.27757e-05,1.27757e-05
94,1315.1,1.2969,1.10249,1.61007,0.74087,0.61489,0.67842,0.38739,1.55227,1.31739,1.89469,1.09606e-05,1.09606e-05,1.09606e-05
95,1331.28,1.29699,1.09065,1.61711,0.74642,0.61858,0.68224,0.38935,1.55128,1.3149,1.88786,9.38391e-06,9.38391e-06,9.38391e-06
96,1343.66,1.29377,1.08575,1.61691,0.7426,0.62064,0.68244,0.38856,1.55151,1.31291,1.88998,8.04714e-06,8.04714e-06,8.04714e-06
97,1355.89,1.29113,1.08487,1.61316,0.75206,0.61537,0.68324,0.38992,1.55548,1.31232,1.89334,6.95161e-06,6.95161e-06,6.95161e-06
98,1368.39,1.28705,1.09396,1.60908,0.75484,0.61241,0.68519,0.39152,1.55467,1.30238,1.89264,6.09841e-06,6.09841e-06,6.09841e-06
99,1380.9,1.29508,1.07493,1.60132,0.74715,0.62132,0.6839,0.38966,1.55295,1.30696,1.89352,5.48838e-06,5.48838e-06,5.48838e-06
100,1393.19,1.28224,1.07679,1.59256,0.73993,0.61893,0.68429,0.38971,1.55477,1.30679,1.89169,5.12213e-06,5.12213e-06,5.12213e-06
