epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,2983.6,4.38241,1.11037,6.49298,0.71784,0.64644,0.69659,0.40928,5.9672,1.25739,8.6393,0.00019851,0.00019851,0.00019851
59,3033.98,4.33124,1.09343,6.48292,0.70033,0.65137,0.68213,0.40103,6.03074,1.30647,8.69891,0.000190949,0.000190949,0.000190949
60,3084.95,4.32857,1.09085,6.46194,0.71475,0.66242,0.69665,0.40421,5.98893,1.27348,8.70164,0.00018345,0.00018345,0.00018345
61,3135.25,4.30386,1.11467,6.49762,0.69717,0.65311,0.6942,0.40001,6.04359,1.28254,8.74621,0.000176018,0.000176018,0.000176018
62,3185.82,4.23867,1.08751,6.41332,0.72597,0.63747,0.69052,0.39935,5.9974,1.32817,8.88745,0.000168662,0.000168662,0.000168662
63,3235.98,4.19136,1.06669,6.37087,0.71303,0.66779,0.7003,0.40364,6.05492,1.26414,8.83399,0.000161389,0.000161389,0.000161389
64,3286.18,4.13205,1.04145,6.30449,0.72259,0.67211,0.7051,0.40473,6.07272,1.2524,9.02425,0.000154206,0.000154206,0.000154206
65,3340.41,4.09592,1.03805,6.3152,0.72177,0.66543,0.68939,0.39415,6.06842,1.24222,8.9355,0.00014712,0.00014712,0.00014712
66,3390.74,4.08299,1.02261,6.2902,0.72764,0.64883,0.6972,0.40546,6.03562,1.26235,8.91404,0.000140137,0.000140137,0.000140137
67,3441.62,4.00322,1.00534,6.18638,0.72925,0.64313,0.69504,0.40105,6.02741,1.29747,8.94975,0.000133266,0.000133266,0.000133266
68,3492.27,4.03788,1.02947,6.2495,0.73903,0.63385,0.69268,0.3966,6.08809,1.28784,9.02418,0.000126512,0.000126512,0.000126512
69,3544.36,3.93585,0.99587,6.19109,0.71358,0.66772,0.70399,0.40738,6.04908,1.2493,8.98411,0.000119883,0.000119883,0.000119883
70,3594.65,3.9074,0.98287,6.123,0.74235,0.65023,0.70459,0.40625,6.06003,1.22956,8.99117,0.000113384,0.000113384,0.000113384
71,3644.84,3.87481,0.98264,6.1174,0.73285,0.64843,0.69898,0.40768,6.10159,1.24932,9.10627,0.000107023,0.000107023,0.000107023
72,3695.44,3.86534,0.97738,6.10592,0.70798,0.65562,0.69288,0.39913,6.06055,1.2406,9.06289,0.000100806,0.000100806,0.000100806
73,3745.59,3.80124,0.96128,6.02233,0.75703,0.63639,0.70303,0.40683,6.10231,1.22549,9.06274,9.47376e-05,9.47376e-05,9.47376e-05
74,3795.75,3.86762,0.97054,6.10231,0.72679,0.65942,0.69724,0.40432,6.05,1.25505,9.10333,8.88253e-05,8.88253e-05,8.88253e-05
75,3845.99,3.77735,0.93007,5.97271,0.73509,0.65232,0.6997,0.4018,6.10658,1.23748,9.14813,8.30746e-05,8.30746e-05,8.30746e-05
76,3896.13,3.70604,0.93328,5.91296,0.71877,0.66605,0.70312,0.41087,6.04643,1.22243,9.07946,7.74911e-05,7.74911e-05,7.74911e-05
77,3946.45,3.68037,0.91692,5.93156,0.72776,0.65485,0.70206,0.40402,6.11962,1.24433,9.22968,7.20803e-05,7.20803e-05,7.20803e-05
78,4000.71,3.69207,0.9202,5.93409,0.71844,0.6602,0.70139,0.40626,6.0665,1.23659,9.18884,6.68475e-05,6.68475e-05,6.68475e-05
79,4051.13,3.6127,0.92363,5.85538,0.72974,0.65912,0.706,0.408,6.12782,1.24473,9.29538,6.1798e-05,6.1798e-05,6.1798e-05
80,4101.32,3.55458,0.89547,5.82131,0.72766,0.67167,0.70518,0.40942,6.11171,1.19721,9.32635,5.69366e-05,5.69366e-05,5.69366e-05
81,4152.26,3.61659,0.9197,5.85365,0.72341,0.65928,0.7054,0.40886,6.1353,1.23561,9.36055,5.22683e-05,5.22683e-05,5.22683e-05
