epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,3242.36,0.93905,0.73933,1.54993,0.70387,0.66957,0.68937,0.40636,1.5753,1.21266,2.39978,0.000133266,0.000133266,0.000133266
68,3290.96,0.94209,0.73462,1.55881,0.71125,0.69353,0.70338,0.4147,1.57227,1.2156,2.4068,0.000126512,0.000126512,0.000126512
69,3338.47,0.92466,0.72587,1.54227,0.72945,0.65538,0.70255,0.42248,1.57365,1.19398,2.41079,0.000119883,0.000119883,0.000119883
70,3388.33,0.91541,0.71691,1.52846,0.75473,0.65638,0.70838,0.41956,1.56945,1.18442,2.39075,0.000113384,0.000113384,0.000113384
71,3435.84,0.90296,0.70567,1.52193,0.71554,0.69348,0.69955,0.41196,1.59669,1.19109,2.45463,0.000107023,0.000107023,0.000107023
72,3486.4,0.89585,0.6946,1.5129,0.72526,0.66074,0.69679,0.40896,1.60053,1.19954,2.48355,0.000100806,0.000100806,0.000100806
73,3533.79,0.88916,0.69165,1.49847,0.72537,0.67239,0.69654,0.41148,1.60428,1.21585,2.47318,9.47376e-05,9.47376e-05,9.47376e-05
74,3581.25,0.89501,0.69987,1.51297,0.73293,0.65488,0.69178,0.40329,1.58305,1.21128,2.44666,8.88253e-05,8.88253e-05,8.88253e-05
75,3628.06,0.88039,0.66754,1.4895,0.70934,0.68678,0.69309,0.40732,1.58772,1.22169,2.44191,8.30746e-05,8.30746e-05,8.30746e-05
76,3675.02,0.86523,0.66571,1.4738,0.74101,0.65618,0.70063,0.41451,1.58689,1.21441,2.45462,7.74911e-05,7.74911e-05,7.74911e-05
77,3723.21,0.85617,0.65414,1.47446,0.73322,0.66561,0.69897,0.41368,1.5885,1.21274,2.45633,7.20803e-05,7.20803e-05,7.20803e-05
78,3772.28,0.85013,0.65557,1.46753,0.73586,0.67952,0.70412,0.41508,1.60822,1.20373,2.50946,6.68475e-05,6.68475e-05,6.68475e-05
79,3819.65,0.84789,0.65153,1.46504,0.70066,0.6879,0.70047,0.413,1.6029,1.22614,2.49823,6.1798e-05,6.1798e-05,6.1798e-05
80,3866.87,0.82919,0.64234,1.45023,0.70946,0.69772,0.70574,0.41596,1.5948,1.21592,2.51083,5.69366e-05,5.69366e-05,5.69366e-05
81,3914.3,0.83962,0.65012,1.4562,0.71808,0.66842,0.69493,0.41165,1.59806,1.22018,2.49469,5.22683e-05,5.22683e-05,5.22683e-05
82,3962.06,0.83124,0.63798,1.4515,0.72847,0.66778,0.69977,0.41345,1.60357,1.21408,2.51813,4.77976e-05,4.77976e-05,4.77976e-05
83,4011.35,0.80708,0.61228,1.42599,0.72559,0.66798,0.69507,0.40841,1.60269,1.23278,2.51081,4.35288e-05,4.35288e-05,4.35288e-05
84,4058.52,0.81135,0.61465,1.42891,0.70735,0.6841,0.6978,0.41247,1.5998,1.22436,2.51419,3.94663e-05,3.94663e-05,3.94663e-05
85,4105.27,0.80479,0.61946,1.4273,0.74075,0.65243,0.68957,0.40834,1.60799,1.23108,2.51838,3.56141e-05,3.56141e-05,3.56141e-05
86,4152.23,0.80029,0.60832,1.4248,0.7245,0.66362,0.69399,0.41171,1.61174,1.2282,2.55493,3.19759e-05,3.19759e-05,3.19759e-05
87,4200.02,0.79584,0.6111,1.41087,0.72919,0.66512,0.69208,0.40914,1.60155,1.23102,2.53107,2.85553e-05,2.85553e-05,2.85553e-05
88,4247.63,0.78204,0.59559,1.40976,0.71008,0.68838,0.69345,0.41209,1.6024,1.23521,2.54213,2.53557e-05,2.53557e-05,2.53557e-05
89,4294.86,0.78,0.59149,1.40427,0.71207,0.68835,0.69762,0.4169,1.60505,1.23118,2.52703,2.23803e-05,2.23803e-05,2.23803e-05
90,4343.17,0.79215,0.59484,1.42272,0.72219,0.67637,0.69641,0.41175,1.60549,1.23019,2.53289,1.9632e-05,1.9632e-05,1.9632e-05
91,4392.27,0.7571,0.52651,1.3877,0.74265,0.63855,0.68338,0.40489,1.62731,1.26249,2.62371,1.71135e-05,1.71135e-05,1.71135e-05
92,4441.57,0.71664,0.4834,1.34804,0.72867,0.65365,0.68588,0.40242,1.62632,1.24854,2.62729,1.48273e-05,1.48273e-05,1.48273e-05
93,4489.08,0.70935,0.47975,1.34195,0.71406,0.67632,0.6853,0.4022,1.62074,1.25639,2.62309,1.27757e-05,1.27757e-05,1.27757e-05
94,4539.13,0.69807,0.47331,1.33354,0.70704,0.68572,0.68966,0.40476,1.61932,1.2623,2.62854,1.09606e-05,1.09606e-05,1.09606e-05
